energy_ev,total_dos,pdos_d
-7.842809364548495,0.004223104456182471,0.0038306938698234104
-7.792642140468228,0.0047496084864901466,0.004337017917943266
-7.74247491638796,0.005338584157478208,0.004904776287757751
-7.692307692307692,0.0059967745822209284,0.005540658818164468
-7.642140468227424,0.006731553855480522,0.006251983598728562
-7.591973244147157,0.0075509738187183656,0.007046743595221029
-7.54180602006689,0.008463812835781466,0.00793365527876521
-7.491638795986622,0.00947962649022951,0.008922209169204665
-7.441471571906355,0.01060880008796979,0.010022722175990564
-7.391304347826087,0.011862602819208078,0.011246391590209966
-7.341137123745819,0.013253243401720917,0.012605350549355169
-7.290969899665551,0.01479392699315835,0.014112724762118778
-7.240802675585284,0.01649891312357516,0.015782690243968014
-7.190635451505017,0.018383574360783007,0.017630531775625277
-7.1404682274247495,0.020464455380571553,0.01967270175601586
-7.090301003344481,0.022759332071561483,0.021926879078935896
-7.040133779264214,0.02528727026067189,0.024412027618889574
-6.989966555183946,0.02806868360019549,0.02714845386653113
-6.9397993311036785,0.031125390111615917,0.030157863208262498
-6.889632107023411,0.03448066683496243,0.033463414298171984
-6.839464882943144,0.038159301986106946,0.037089770924081646
-6.789297658862877,0.0421876439784663,0.04106315072350051
-6.739130434782608,0.0465936466206014,0.04541137006027997
-6.688963210702341,0.051406909757798464,0.05016388432933094
-6.638795986622073,0.056658714584504735,0.055351822915518024
-6.588628762541806,0.062382052816134605,0.06100801799445665
-6.538461538461538,0.06861164887399074,0.06716702632813482
-6.488294314381271,0.07538397420657916,0.07386514317778045
-6.438127090301004,0.08273725284523004,0.08114040743099298
-6.3879598662207355,0.09071145727244523,0.08903259702063032
-6.337792642140468,0.09934829366858022,0.09758321370009229
-6.2876254180602,0.10869117559715269,0.10683545623428707
-6.237458193979933,0.11878518519202347,0.11683418106848292
-6.187290969899665,0.12967702092173447,0.12762584954924555
-6.137123745819398,0.14141493102811797,0.139258460793452
-6.086956521739131,0.15404863176865852,0.15178146933369754
-6.036789297658863,0.16762920963561304,0.16524568671189546
-5.986622073578595,0.18220900678017712,0.1797031662481109
-5.936454849498328,0.19784148893750964,0.1952070702791525
-5.88628762541806,0.21458109522859792,0.21181151924157518
-5.8361204013377925,0.23248306930804746,0.2295714220668078
-5.785953177257525,0.25160327143309175,0.24854228746229154
-5.735785953177257,0.27199797114842084,0.2687800157717789
-5.68561872909699,0.2937236204137525,0.290340671240231
-5.635451505016722,0.3168366071460889,0.31328023465373345
-5.585284280936455,0.34139298930584805,0.3376543364820653
-5.535117056856187,0.3674482098249495,0.36351797082041276
-5.48494983277592,0.39505679285454975,0.3909251906063102
-5.434782608695652,0.4242720219995464,0.41992878477728895
-5.384615384615384,0.4551456014048878,0.450579938232614
-5.334448160535117,0.4877273007638282,0.48292787566757744
-5.2842809364548495,0.5220645855288775,0.5170194905594215
-5.234113712374582,0.5582022338205838,0.5528989607983493
-5.183946488294314,0.596181941745465,0.5906073526732709
-5.133779264214047,0.6360419190502898,0.6301822151378323
-5.083612040133779,0.6778164772531875,0.6716571664955839
-5.033444816053511,0.7215356126003534,0.7150614758514713
-4.983277591973244,0.7672245863979458,0.7604196418777157
-4.933110367892977,0.8149035054594835,0.8077509716329365
-4.882943143812709,0.8645869055870236,0.857069162351423
-4.832775919732441,0.9162833411669952,0.9083818892821695
-4.782608695652174,0.969994984106033,0.9616904028018802
-4.7324414715719065,1.0257172354559234,1.0169891381500797
-4.682274247491638,1.0834383531772427,1.0742653412351029
-4.632107023411371,1.1431390995660153,1.1334987140347064
-4.581939799331104,1.204792411914453,1.1946610831620088
-4.5317725752508355,1.268363099993349,1.2577160951842723
-4.481605351170568,1.3338075739282682,1.3226189422669115
-4.431438127090301,1.4010736059925213,1.3893161216663383
-4.381270903010034,1.4701001297557452,1.4577452325114872
-4.331103678929765,1.5408170799067997,1.5278348131942239
-4.280936454849498,1.6131452759128482,1.5995042225325191
-4.230769230769231,1.6869963524828369,1.6726635676771964
-4.180602006688963,1.7622727395730502,1.7472136815031816
-4.130434782608695,1.838867694405808,1.8230461519602918
-4.080267558528428,1.9166653876705364,1.9000434055575763
-4.030100334448161,1.9955410457408718,1.9780788468205301
-3.9799331103678925,2.0753611503741736,2.0570170551942097
-3.9297658862876252,2.155983696963032,2.136714040469553
-3.879598662207358,2.237258511984999,2.217017557388048
-3.8294314381270897,2.319027629849935,2.29776747963433
-3.7792642140468224,2.4011257288778016,2.378796232961155
-3.729096989966555,2.4833806256573547,2.459929286710337
-3.678929765886288,2.5656138265422594,2.540985702500968
-3.6287625418060196,2.6476411345404514,2.621778738357346
-3.5785953177257523,2.7292733093497703,2.7021165060481556
-3.528428093645485,2.810316777793181,2.7818026789108297
-3.478260869565217,2.890574391415364,2.8606372469456898
-3.4280936454849495,2.969846227524459,2.938417315488851
-3.3779264214046822,3.0479304295034897,3.014937943316133
-3.327759197324415,3.1246240817807274,3.089993015597599
-3.2775919732441468,3.199724114442108,3.1633761467190316
-3.2274247491638794,3.273028232096716,3.2348816076174596
-3.177257525083612,3.3443358612729415,3.3043052719475248
-3.127090301003344,3.4134491103325715,3.3714455751083037
-3.0769230769230766,3.4801737356468547,3.4361044799202203
-3.0267558528428093,3.5443201075859276,3.498088442552393
-2.976588628762542,3.60570416973402,3.55720937216514
-2.926421404682274,3.664148384660164,3.6132855776530595
-2.8762541806020065,3.719482659549542,3.6661426948528524
-2.8260869565217392,3.7715452450356075,3.715614587618317
-2.775919732441471,3.8201836006682766,3.76154421626321
-2.7257525083612038,3.865255220608981,3.8037844670310923
-2.6755852842809364,3.9066284133584954,3.8421989364690257
-2.625418060200669,3.944183029596954,3.8766626648577427
-2.575250836120401,3.977811132545405,3.907062813182681
-2.5250836120401337,4.007417605642018,3.933299278515268
-2.4749163879598663,4.032920692760468,3.955285243108844
-2.424749163879598,4.054252466679239,3.9729476529945877
-2.374581939799331,4.071359222034314,3.986227622385419
-2.3244147157190636,4.084201789549184,3.9950807607550396
-2.2742474916387954,4.092755768929839,3.999477420049623
-2.224080267558528,4.097011678433063,3.9994028601054765
-2.1739130434782608,4.096975019757706,3.9948573309810533
-2.1237458193979935,4.092666257564694,3.9858560715597307
-2.0735785953177253,4.084120713595819,3.972429224434289
-2.023411371237458,4.071388376027567,3.9546216677384103
-1.9732441471571907,4.0545336253578,3.932492765238216
-1.9230769230769234,4.033634878773705,3.9061160366314267
-1.872909698996656,4.008784155582756,3.875578750616717
-1.822742474916387,3.980086566898526,3.840981443885303
-1.7725752508361197,3.947659733354104,3.8024373697448217
-1.7224080267558524,3.9116331351624,3.7600718806068514
-1.672240802675585,3.872147399349479,3.714021749048975
-1.6220735785953178,3.829353529449745,3.664434432595636
-1.5719063545150505,3.78341208336617,3.6114672877453473
-1.5217391304347831,3.7344923054611163,3.555286739101726
-1.471571906354514,3.6827712192506525,3.496067409739686
-1.4214046822742468,3.628432687325046,3.4339912191539437
-1.3712374581939795,3.5716664453083453,3.3692464552933323
-1.3210702341137122,3.512667116799485,3.3020268272808
-1.2709030100334449,3.451633216305148,3.232530505455116
-1.2207357859531776,3.388766147180779,3.160959155347191
-1.1705685618729103,3.3242692015409636,3.0875169721226294
-1.1204013377926412,3.258346568984913,3.012409721884727
-1.0702341137123739,3.1912023608085986,2.9358437960410955
-1.0200668896321066,3.12303965614421,2.8580252846954077
-0.9698996655518393,3.0540595761828753,2.7791590747372035
-0.919732441471572,2.9844603923008486,2.699447977970892
-0.8695652173913047,2.914436673526524,2.6190918942547436
-0.8193979933110374,2.844178478359599,2.5382870142162584
-0.7692307692307683,2.773870595489021,2.4572250656768038
-0.719063545150501,2.7036918374579533,2.376092607460994
-0.6688963210702337,2.6338143907969935,2.295070373790016
-0.6187290969899664,2.5644032255971423,2.2143326719685863
-0.5685618729096991,2.495615566926968,2.1340468355772364
-0.5183946488294318,2.4276004299205143,2.054372734880883
-0.46822742474916446,2.3604982197796653,1.9754623456657663
-0.4180602006688954,2.2944403973533634,1.897459377224955
-0.3678929765886281,2.2295492103824994,1.8204989597322152
-0.31772575250836077,2.1659374899396737,1.7447073907794102
-0.26755852842809347,2.103708511053497,1.670201940407886
-0.21739130434782616,2.0429559159933066,1.5970907135428627
-0.16722408026755886,1.9837636982076599,1.525472568345132
-0.11705685618729156,1.9262062444636874,1.4554370886290384
-0.06688963210702248,1.8703484323287136,1.387064608162155
-0.016722408026755176,1.8162457797743863,1.3204262843622099
0.03344481605351213,1.7639446433698434,1.2555842186420132
0.08361204013377943,1.7134824612667874,1.1925916204246392
0.13377926421404673,1.6648880369668988,1.1314930116591004
0.18394648829431404,1.6181818597018973,1.0723244685117865
0.23411371237458134,1.5733764571483353,1.0151138967904298
0.2842809364548504,1.530476776142074,0.9598813375748048
0.3344481605351177,1.489480587049665,0.9066392994807752
0.384615384615385,1.450378907492936,0.8553931139701645
0.43478260869565233,1.4131564412061473,0.8061413101368999
0.48494983277591963,1.3777920279282125,0.7588760054477125
0.5351170568561869,1.3442591003918456,0.7135833089915781
0.5852842809364542,1.3125261446625045,0.6702437338935379
0.6354515050167233,1.2825571602980916,0.6288326156731878
0.6856187290969906,1.2543121170407237,0.5893205334733844
0.7357859531772579,1.227747405009735,0.5516737312479354
0.7859531772575252,1.2028162756357554,0.5158545361756156
0.8361204013377925,1.1794692708546437,0.48182177175898466
0.8862876254180598,1.157654638363057,0.4495311632676512
0.9364548494983289,1.13731873102056,0.41893573339417933
0.9866220735785962,1.1184063887628035,0.3899861862042606
1.0367892976588635,1.1008613016633464,0.3626312776787051
1.0869565217391308,1.0846263530453693,0.3368181713609978
1.1371237458193981,1.0696439417965031,0.3124927778384179
1.1872909698996654,1.0558562832784562,0.28960007699521023
1.2374581939799327,1.0432056884464769,0.2680844221811273
1.2876254180602018,1.0316348210009385,0.24788982563633372
1.3377926421404691,1.0210869325836627,0.22896022470273666
1.3879598662207364,1.0115060762045955,0.21123972853105147
1.4381270903010037,1.0028372982400184,0.19467284516141334
1.488294314381271,0.9950268094816315,0.17920468901213224
1.5384615384615383,0.9880221358370035,0.16478116895578276
1.5886287625418056,0.9817722493864651,0.15134915729365556
1.6387959866220747,0.9762276805901828,0.13885664005844037
1.688963210702342,0.9713406125126541,0.1272528491807401
1.7391304347826093,0.967064957991021,0.11648837714763484
1.7892976588628766,0.9633564207193104,0.10651527486122944
1.839464882943144,0.9601725412539198,0.09728713347217803
1.8896321070234112,0.9574727289673157,0.08875915101801873
1.9397993311036785,0.9552182809879819,0.08088818473925996
1.9899665551839476,0.9533723891661122,0.07363278997811541
2.040133779264215,0.9519001360973094,0.0669532465862464
2.090301003344482,0.9507684812215904,0.06081157377954193
2.1404682274247495,0.9499462379931909,0.05517153438060702
2.190635451505017,0.9494040430888664,0.04999862938400071
2.240802675585284,0.9491143185894595,0.04526008376618836
2.2909698996655514,0.949051228032202,0.04092482444243206
2.3411371237458205,0.9491906271903212,0.03696345124725714
2.391304347826088,0.9495100103927041,0.033348201784483236
2.441471571906355,0.9499884531503208,0.030052910957860904
2.4916387959866224,0.9506065518084129,0.02705296595487301
2.5418060200668897,0.9513463608946919,0.024325257414920476
2.591973244147157,0.9521913287844984,0.021848127469618967
2.6421404682274243,0.9531262322544883,0.019601315297891015
2.6923076923076934,0.9541371104474086,0.017565900792540563
2.7424749163879607,0.9552111987222476,0.01572424688857801
2.792642140468228,0.956336862816867,0.01405994105720353
2.8428093645484953,0.9575035337044144,0.012557736423497532
2.8929765886287626,0.958701643480656,0.011203492920888156
2.94314381270903,0.9599225625770539,0.009984118851706011
2.993311036789297,0.9611585385541411,0.008887513180884366
3.0434782608695663,0.9624026366916341,0.007902508849358059
3.0936454849498336,0.9636486825559006,0.007018817355154897
3.143812709030101,0.9648912066919367,0.0062269748137152
3.193979933110368,0.9661253915559223,0.005518289674734605
3.2441471571906355,0.9673470207757865,0.004884792240881335
3.294314381270903,0.9685524308009701,0.004319186104141456
3.34448160535117,0.9697384649787096,0.0038148015883090374
3.394648829431439,0.9709024300726583,0.0033655512612546764
3.4448160535117065,0.9720420552203912,0.002965887558041901
3.494983277591974,0.9731554533092924,0.0026107625356615936
3.545150501672241,0.9742410847353425,0.002295589762051252
3.5953177257525084,0.9752977234963567,0.0020162083260687634
3.6454849498327757,0.9763244255601283,0.00176884894110484
3.695652173913043,0.9773204994386069,0.0015501021029346803
3.745819397993312,0.9782854788915603,0.0013568882521138642
3.7959866220735794,0.9792190976770077,0.0011864298825967749
3.8461538461538467,0.9801212662609542,0.001036225531174786
3.896321070234114,0.9809920503954687,0.0009040255766733553
3.9464882943143813,0.9818316514718202,0.0007878097734878126
3.9966555183946486,0.9826403885540882,0.0006857664408565539
4.046822742474916,0.983418681998294,0.0005962732271482771
4.096989966555185,0.9841670385625397,0.0005178793672626056
4.147157190635452,0.9848860379147832,0.0004492893509012068
4.19732441471572,0.9855763204466451,0.0003893479198543723
4.247491638795987,0.9862385763039071,0.0003370263134682156
4.297658862876254,0.9868735355470756,0.0002914096830171246
4.3478260869565215,0.9874819593584389,0.00025168559771962935
4.397993311036789,0.9880646322153812,0.0002171335675240996
4.448160535117058,0.9886223549532752,0.00018711551048109813
4.498327759197325,0.9891559386449678,0.00016106709544600733
4.5484949832775925,0.9896661992276855,0.00013848989395924267
4.59866220735786,0.9901539528120422,0.0001189442783787169
4.648829431438127,0.9906200116116889,0.00010204300664315753
4.698996655518394,0.991065180435999,8.74454373838391e-05
4.749163879598662,0.9914902536919583,7.485232244032582e-05
4.799331103678931,0.9918960128451324,6.400112714187197e-05
4.849498327759198,0.9922832242931825,5.466183196392054e-05
4.899665551839465,0.9926526376088702,4.663317233673103e-05
4.949832775919733,0.9930049841128321,3.973927645258414e-05
5.0,0.9933409757395901,3.3826663874804486e-05
